ID,R%,Dipole,HOMO,LUMO,HOMO/LUMO,electronegativity,hardness,electrophilicity,BL6 & 17,BL6 & 18,BL7 & 8,BL7 & 9,BL11 & 10,BL2 & 16,BL3 & 7,"BA17, 6, & 18","BA8, 7, & 9","BA3, 7, & 6","BA3, 7, & 9","BA3, 7, & 8","BA16, 11, & 10","BA12, 11, & 10","BA3, 2, & 16","BA5, 6, & 7","DA1, 2, 16 & 11",BO6 & 17,BO6 & 18,BO7 & 8,BO7 & 9,BO11 & 10,BO2 & 16,BO3 & 7,charge1,charge2,charge3,charge4,charge5,charge6,charge7,charge8,charge9,charge10,charge11,charge12,charge13,charge14,charge15,charge16,charge17,charge18,core1,core2,core3,core4,core5,core6,core7,core8,core9,core10,core11,core12,core13,core14,core15,core16,core17,core18,valence1,valence2,valence3,valence4,valence5,valence6,valence7,valence8,valence9,valence10,valence11,valence12,valence13,valence14,valence15,valence16,valence17,valence18,Rydberg1,Rydberg2,Rydberg3,Rydberg4,Rydberg5,Rydberg6,Rydberg7,Rydberg8,Rydberg9,Rydberg10,Rydberg11,Rydberg12,Rydberg13,Rydberg14,Rydberg15,Rydberg16,Rydberg17,Rydberg18,total1,total2,total3,total4,total5,total6,total7,total8,total9,total10,total11,total12,total13,total14,total15,total16,total17,total18,NMR1,NMR2,NMR3,NMR4,NMR5,NMR6,NMR7,NMR8,NMR9,NMR10,NMR11,NMR12,NMR13,NMR14,NMR15,NMR16,NMR17,NMR18,L 6 & 17,B1 6 & 17,B5 6 & 17,L 6 & 18,B1 6 & 18,B5 6 & 18,L 7 & 8,B1 7 & 8,B5 7 & 8,L 2 & 16,B1 2 & 16,B5 2 & 16,BV9
v96,1,3.639,-0.16448,-0.04348,-0.121,0.10398,0.0605,0.08935,1.0923,1.0962,1.9183,2.2306,1.3677,1.4946,1.8427,108.9301,114.7235,87.1398,124.693,105.4142,115.8817,122.1744,122.7647,109.0426,103.6566,0.9165,0.9084,0.8265,0.6223,1.0031,0.9947,0.8856,-0.231,0.00194,-0.40825,0.33618,-0.52589,-0.41088,0.90216,-0.33409,-0.12859,-0.52859,0.36623,-0.15703,0.35577,-0.16767,0.35568,-0.14658,0.2349,0.23685,1.99887,1.9988,1.99867,1.99851,1.99969,1.99919,9.9984,1.99902,35.99065,1.99967,1.99847,1.99876,1.99846,1.99877,1.99851,1.99872,0,0,4.21882,3.97802,4.38611,3.64033,6.51319,4.38944,4.03463,4.3158,10.13193,6.51717,3.61297,4.14411,3.6231,4.155,3.62385,4.12961,0.76378,0.76139,0.01331,0.02123,0.02347,0.02498,0.01301,0.02225,0.06481,0.01926,0.00601,0.01176,0.02233,0.01416,0.02266,0.0139,0.02196,0.01825,0.00132,0.00176,6.231,5.99806,6.40825,5.66382,8.52589,6.41088,14.09784,6.33409,46.12859,8.52859,5.63377,6.15703,5.64423,6.16767,5.64432,6.14658,0.7651,0.76315,71.0919,54.3605,70.161,34.7587,198.931,118.5831,318.3767,149.8916,115.902,222.1726,43.1456,87.2058,45.4178,88.1715,44.8393,79.5039,27.8295,28.0407,2.582,1.09,1.09,2.586,1.09,1.09,5.11,2.851,3.29,8.936,2.563,5.792,0.396
v97,1,4.171,-0.1617,-0.04103,-0.12067,0.10137,0.06034,0.08515,1.0924,1.0961,1.9175,2.2294,1.3669,1.4948,1.8429,108.9227,115.6913,87.1702,123.7509,105.4022,115.535,122.4116,122.8117,109.1283,104.5163,0.9167,0.9085,0.8258,0.6221,1.0064,0.9954,0.8842,-0.23161,0.00094,-0.40758,0.33635,-0.5259,-0.41093,0.90173,-0.33494,-0.12898,-0.52434,0.37003,-0.16942,0.37672,-0.16957,0.35527,-0.15069,0.23432,0.23687,1.99887,1.9988,1.99867,1.99851,1.99968,1.9992,9.99841,1.99902,35.99068,1.99966,1.99848,1.99875,1.99845,1.99876,1.9985,1.99873,0,0,4.21941,3.97906,4.38538,3.64019,6.51321,4.38949,4.03482,4.3167,10.13222,6.51289,3.60916,4.15687,3.6032,4.15704,3.6243,4.13367,0.76435,0.76139,0.01333,0.0212,0.02352,0.02495,0.01301,0.02225,0.06504,0.01922,0.00608,0.01178,0.02232,0.01379,0.02163,0.01377,0.02193,0.0183,0.00133,0.00174,6.23161,5.99906,6.40758,5.66365,8.5259,6.41093,14.09827,6.33494,46.12898,8.52434,5.62997,6.16942,5.62328,6.16957,5.64473,6.15069,0.76568,0.76313,71.4244,54.6463,69.5003,34.6771,200.6997,118.4434,316.5254,149.8297,113.8715,219.5128,44.2696,88.285,43.2706,89.2333,44.3257,80.7704,27.8342,28.0386,2.582,1.09,1.09,2.586,1.09,1.09,5.109,2.852,3.29,10.19,2.638,5.769,0.405
v98,1,2.6931,-0.16464,-0.04391,-0.12073,0.10428,0.06037,0.09006,1.5182,1.1003,1.9203,2.2345,1.3679,1.4953,1.8487,108.9275,114.0747,86.1636,124.9166,103.9978,115.8631,122.0978,123.1533,107.3539,105.7927,1.0298,0.8877,0.8281,0.6193,1.0031,0.9965,0.8812,-0.22872,-0.00111,-0.40286,0.33297,-0.53607,-0.20654,0.90997,-0.33572,-0.13383,-0.52925,0.36626,-0.15516,0.35002,-0.15902,0.35393,-0.13973,-0.69098,0.24336,1.99888,1.9988,1.99868,1.99852,1.99968,1.99904,9.99837,1.99902,35.99053,1.99967,1.99848,1.99874,1.99845,1.99876,1.9985,1.99873,1.99923,0,4.21664,3.98123,4.38015,3.64317,6.52275,4.18169,4.02821,4.31748,10.13729,6.51782,3.613,4.14233,3.62942,4.14616,3.62575,4.12304,4.68107,0.75399,0.0132,0.02108,0.02403,0.02533,0.01364,0.02581,0.06345,0.01922,0.00602,0.01177,0.02226,0.01409,0.02211,0.0141,0.02182,0.01796,0.01068,0.00266,6.22872,6.00111,6.40286,5.66703,8.53607,6.20654,14.09003,6.33572,46.13383,8.52925,5.63374,6.15516,5.64998,6.15902,5.64607,6.13973,6.69098,0.75664,70.4161,54.4126,68.2567,33.9231,177.5323,104.6828,310.9608,148.1379,119.5607,221.5109,42.7114,85.6054,40.391,86.2546,44.5787,77.8256,173.3803,27.5429,3.618,1.7,2.123,2.59,1.09,1.09,5.13,2.835,3.286,8.846,2.45,5.803,0.406
v99,1,2.6484,-0.1644,-0.04373,-0.12067,0.10406,0.06033,0.08974,1.523,1.1015,1.921,2.2349,1.3679,1.4952,1.8489,108.664,114.0934,86.1757,124.8318,103.8828,115.8615,122.0995,123.1102,107.2512,105.8757,1.0149,0.8867,0.8281,0.6187,1.0031,0.9966,0.8808,-0.22854,-0.0012,-0.40191,0.33369,-0.53921,-0.20581,0.91453,-0.33514,-0.13483,-0.52922,0.36634,-0.15517,0.35003,-0.159,0.35395,-0.13967,-0.47509,0.24157,1.99888,1.9988,1.99868,1.99852,1.99968,1.99901,9.99838,1.99902,35.99051,1.99967,1.99848,1.99874,1.99845,1.99876,1.9985,1.99873,1.99912,0,4.21646,3.98132,4.37922,3.64247,6.52594,4.18003,4.02401,4.31693,10.13826,6.51779,3.61292,4.14234,3.62941,4.14614,3.62573,4.12299,4.46344,0.75561,0.0132,0.02107,0.02401,0.02532,0.01359,0.02678,0.06308,0.01918,0.00606,0.01177,0.02226,0.01409,0.02211,0.0141,0.02182,0.01795,0.01253,0.00282,6.22854,6.0012,6.40191,5.66631,8.53921,6.20581,14.08547,6.33514,46.13483,8.52922,5.63366,6.15517,5.64997,6.159,5.64605,6.13967,6.47509,0.75843,70.3766,54.4805,68.5816,34.1407,182.4428,99.2167,309.9625,148.0549,119.9605,221.4081,42.6858,85.5835,40.3854,86.2509,44.5959,77.8709,164.4072,27.6938,4.693,1.7,3.258,2.592,1.09,1.09,5.131,2.835,3.285,8.847,2.45,5.804,0.406
v100,1,3.0709,-0.16372,-0.04314,-0.12058,0.10343,0.06029,0.08872,1.5243,1.0991,1.9223,2.2343,1.3674,1.4949,1.8485,109.6574,114.071,86.1259,124.5616,104.0081,115.9188,122.0725,122.9707,106.9246,105.5281,1.0164,0.8862,0.8285,0.6218,1.0041,0.9965,0.8793,-0.22848,-0.00081,-0.40173,0.33345,-0.54124,-0.19847,0.91668,-0.33487,-0.13861,-0.52854,0.36697,-0.15441,0.35063,-0.16249,0.35441,-0.14018,-0.47631,0.2426,1.99888,1.9988,1.99868,1.99852,1.99968,1.99899,9.9984,1.99902,35.9905,1.99967,1.99848,1.99874,1.99845,1.99876,1.9985,1.99873,1.99908,0,4.21635,3.98094,4.37902,3.64272,6.52775,4.1724,4.02221,4.31672,10.14202,6.5171,3.61224,4.1415,3.62882,4.14988,3.62516,4.12343,4.46065,0.75472,0.01326,0.02106,0.02404,0.02531,0.01381,0.02708,0.06272,0.01913,0.00609,0.01177,0.02231,0.01417,0.02211,0.01384,0.02194,0.01802,0.01659,0.00268,6.22848,6.00081,6.40173,5.66655,8.54124,6.19847,14.08332,6.33487,46.13861,8.52854,5.63303,6.15441,5.64937,6.16249,5.64559,6.14018,6.47631,0.7574,70.498,54.6108,68.5189,33.7226,180.6482,102.3064,304.4402,148.0985,120.4455,220.9897,42.7294,85.861,40.3186,86.7236,44.9526,78.2721,147.4761,27.3676,5.859,1.7,4.49,2.589,1.09,1.09,5.131,2.837,3.283,8.883,2.568,5.798,0.407
v101,1,3.3525,-0.16514,-0.04419,-0.12095,0.10467,0.06048,0.09057,1.5297,1.1,1.9215,2.2339,1.3673,1.4947,1.8487,108.6392,114.2058,85.9904,124.6289,104.1046,115.913,122.0776,122.9427,107.286,105.5432,1.0017,0.8851,0.8287,0.6205,1.0044,0.9966,0.8803,-0.22834,-0.00079,-0.40163,0.33387,-0.53924,-0.197,0.91339,-0.33538,-0.13523,-0.52838,0.36685,-0.15431,0.35073,-0.16238,0.35421,-0.14058,-0.48521,0.24792,1.99888,1.9988,1.99868,1.99852,1.99968,1.99901,9.99838,1.99902,35.99052,1.99967,1.99848,1.99874,1.99845,1.99876,1.9985,1.99873,1.99907,0,4.2162,3.98091,4.37893,3.64229,6.52578,4.17144,4.02506,4.31721,10.13859,6.51694,3.61236,4.1414,3.62871,4.14977,3.62536,4.12383,4.47053,0.7494,0.01326,0.02107,0.02403,0.02531,0.01379,0.02655,0.06317,0.01915,0.00612,0.01177,0.02231,0.01417,0.02212,0.01384,0.02193,0.01801,0.01561,0.00267,6.22834,6.00079,6.40163,5.66613,8.53924,6.197,14.08661,6.33538,46.13523,8.52838,5.63315,6.15431,5.64927,6.16238,5.64579,6.14058,6.48521,0.75208,70.5051,54.5325,68.1231,34.0955,182.7441,98.5725,307.4375,148.1869,119.5888,220.8748,42.7367,85.8351,40.29,86.7057,44.9346,78.3523,152.0152,27.6765,5.291,1.7,6.096,2.59,1.09,1.09,5.131,2.838,3.285,8.883,2.569,5.799,0.406
v102,1,2.1018,-0.15684,-0.03815,-0.11869,0.09749,0.05935,0.08008,1.5301,1.0985,1.9217,2.2359,1.3675,1.4951,1.8492,108.5033,114.0008,86.2043,124.4617,104.055,115.9313,122.0279,122.9849,107.1279,105.6038,1.0005,0.8838,0.8282,0.6214,1.0037,0.9962,0.8809,-0.23138,-0.00272,-0.40148,0.33666,-0.53159,-0.19548,0.91423,-0.3346,-0.14536,-0.52791,0.36707,-0.15462,0.34951,-0.16294,0.35442,-0.13781,-0.48797,0.25039,1.99888,1.9988,1.99868,1.99853,1.99968,1.99901,9.99838,1.99902,35.99055,1.99967,1.99848,1.99874,1.99845,1.99876,1.9985,1.99873,1.99908,0,4.21925,3.98295,4.37889,3.63932,6.51798,4.17017,4.02486,4.31649,10.14874,6.51646,3.61211,4.1417,3.62993,4.15034,3.62513,4.121,4.47237,0.74677,0.01325,0.02097,0.0239,0.02549,0.01394,0.0263,0.06253,0.01909,0.00607,0.01179,0.02233,0.01418,0.02211,0.01384,0.02195,0.01807,0.01652,0.00284,6.23138,6.00272,6.40148,5.66334,8.53159,6.19548,14.08577,6.3346,46.14536,8.52791,5.63293,6.15462,5.65049,6.16294,5.64558,6.13781,6.48797,0.74961,71.2992,54.848,67.9742,33.5694,179.6396,100.6967,311.1826,148.4471,119.4614,221.1074,42.6418,86.0106,40.5181,86.841,44.9368,77.9232,164.7836,27.368,5.948,1.7,8.112,2.588,1.09,1.09,5.13,2.834,3.287,8.887,2.573,5.797,0.408
v103,1,3.6,-0.16235,-0.04122,-0.12113,0.10179,0.06056,0.08553,1.0924,1.0961,1.9078,2.2303,1.366,1.495,1.8441,108.9429,115.4485,87.1312,123.7823,105.3577,115.6718,122.4606,122.7742,109.1067,105.1205,0.916,0.9084,0.8282,0.6183,1.0084,0.9957,0.8829,-0.23145,-0.00105,-0.40544,0.3366,-0.52578,-0.41004,0.919,-0.34761,-0.13185,-0.52356,0.36919,-0.16075,0.3507,-0.16139,0.35385,-0.14181,0.23478,0.23697,1.99887,1.9988,1.99867,1.99851,1.99968,1.9992,9.99841,1.99899,35.99068,1.99966,1.99848,1.99874,1.99845,1.99876,1.9985,1.99873,0,0,4.21927,3.98115,4.38336,3.63995,6.5131,4.38875,4.0188,4.32687,10.13504,6.51213,3.61003,4.14799,3.62865,4.14865,3.62574,4.12495,0.76386,0.76132,0.01331,0.0211,0.0234,0.02494,0.013,0.0221,0.06379,0.02175,0.00612,0.01177,0.0223,0.01401,0.0222,0.01398,0.02191,0.01813,0.00136,0.00171,6.23145,6.00105,6.40544,5.6634,8.52578,6.41004,14.081,6.34761,46.13185,8.52356,5.63081,6.16075,5.6493,6.16139,5.64615,6.14181,0.76522,0.76303,71.5611,54.8802,70.9476,34.5442,198.9023,119.7987,317.539,145.6729,116.6475,218.4138,44.1246,86.3328,40.2864,87.2935,44.1311,78.782,27.8282,28.1423,2.582,1.09,1.09,2.586,1.09,1.09,7.149,3.208,3.747,8.886,2.673,5.771,0.409
v104,1,3.7083,-0.16257,-0.04154,-0.12103,0.10205,0.06051,0.08605,1.0924,1.096,1.9087,2.2303,1.366,1.495,1.844,108.9341,115.3756,87.1474,123.9195,105.362,115.6715,122.4616,122.7861,109.1212,105.1261,0.916,0.9083,0.8268,0.6179,1.0085,0.9957,0.8831,-0.23145,-0.00101,-0.40562,0.33669,-0.52565,-0.4102,0.91982,-0.339,-0.13268,-0.52354,0.36928,-0.16066,0.35074,-0.16142,0.35381,-0.14193,0.23482,0.23718,1.99887,1.9988,1.99867,1.99851,1.99968,1.9992,9.99842,1.99898,35.99068,1.99966,1.99848,1.99875,1.99845,1.99876,1.9985,1.99873,0,0,4.21926,3.98111,4.38359,3.63988,6.51297,4.38893,4.01809,4.31775,10.13589,6.5121,3.60992,4.1479,3.62861,4.14868,3.62578,4.12507,0.76383,0.76112,0.01331,0.0211,0.02335,0.02493,0.013,0.02208,0.06367,0.02226,0.00611,0.01177,0.02231,0.01402,0.0222,0.01398,0.02191,0.01812,0.00135,0.00171,6.23145,6.00101,6.40562,5.66331,8.52565,6.4102,14.08018,6.339,46.13268,8.52354,5.63072,6.16066,5.64926,6.16142,5.64619,6.14193,0.76518,0.76282,71.5476,54.9014,70.8374,34.5126,198.9531,119.8386,318.197,144.795,115.9803,218.4008,44.1137,86.3129,40.2825,87.2791,44.1531,78.7977,27.8212,28.122,2.582,1.09,1.09,2.586,1.09,1.09,7.282,3.244,4.797,8.886,2.671,5.771,0.408
v105,1,3.5392,-0.16102,-0.0405,-0.12052,0.10076,0.06026,0.08424,1.5243,1.0991,1.9139,2.2342,1.366,1.495,1.85,109.5352,114.7815,86.033,123.8366,103.9224,115.7121,122.4094,122.9827,107.0048,107.1491,1.0165,0.8859,0.8286,0.6172,1.0083,0.9977,0.8768,-0.2286,-0.00254,-0.39929,0.33337,-0.54143,-0.19802,0.9337,-0.33923,-0.1447,-0.52361,0.36992,-0.16063,0.35076,-0.16175,0.35433,-0.14093,-0.47599,0.24293,1.99888,1.9988,1.99868,1.99852,1.99968,1.99899,9.99842,1.99898,35.99052,1.99966,1.99848,1.99874,1.99844,1.99876,1.9985,1.99873,1.99908,0,4.21644,3.98281,4.3767,3.64284,6.52796,4.17206,4.00634,4.31799,10.14805,6.51216,3.60926,4.14788,3.6286,4.14901,3.62524,4.12423,4.46037,0.75445,0.01328,0.02092,0.02391,0.02527,0.01379,0.02697,0.06154,0.02226,0.00613,0.01179,0.02234,0.014,0.0222,0.01398,0.02193,0.01797,0.01654,0.00262,6.2286,6.00254,6.39929,5.66663,8.54143,6.19802,14.0663,6.33923,46.1447,8.52361,5.63008,6.16063,5.64924,6.16175,5.64567,6.14093,6.47599,0.75707,70.728,55.0011,69.1452,33.4892,180.3404,101.7164,305.332,142.4074,120.761,218.3597,44.0757,86.2922,40.3164,87.3227,44.4532,78.7003,147.494,27.4132,5.857,1.7,4.492,2.589,1.09,1.09,7.317,3.279,4.775,8.89,2.666,5.773,0.42
v106,1,3.4282,-0.16072,-0.04015,-0.12057,0.10043,0.06029,0.08366,1.5242,1.099,1.9126,2.2344,1.366,1.4949,1.8501,109.4892,114.8611,86.0514,123.7255,103.9302,115.7081,122.409,122.9818,107.0016,107.3494,1.0165,0.886,0.8301,0.6167,1.0082,0.9979,0.8767,-0.22856,-0.00261,-0.39912,0.33323,-0.54165,-0.19802,0.93306,-0.34819,-0.14341,-0.52358,0.36982,-0.16076,0.35073,-0.16176,0.35447,-0.14085,-0.47578,0.24286,1.99888,1.9988,1.99868,1.99852,1.99968,1.99899,9.99841,1.99899,35.99052,1.99966,1.99848,1.99874,1.99844,1.99876,1.9985,1.99873,1.99908,0,4.2164,3.98291,4.37647,3.64299,6.52819,4.17207,4.00685,4.32749,10.14677,6.51213,3.60937,4.14802,3.62863,4.14902,3.62509,4.12415,4.46019,0.75452,0.01328,0.0209,0.02397,0.02526,0.01378,0.02695,0.06168,0.02172,0.00613,0.01179,0.02233,0.014,0.0222,0.01398,0.02194,0.01796,0.01651,0.00262,6.22856,6.00261,6.39912,5.66677,8.54165,6.19802,14.06694,6.34819,46.14341,8.52358,5.63018,6.16076,5.64927,6.16176,5.64553,6.14085,6.47578,0.75714,70.7302,54.9792,69.3725,33.5142,180.6803,101.7208,304.4552,143.4778,121.5253,218.222,44.0972,86.3352,40.3602,87.3306,44.4444,78.6931,147.5946,27.425,5.855,1.7,4.496,2.589,1.09,1.09,7.165,3.199,3.772,8.893,2.671,5.772,0.421
v107,1,1.0144,-0.16941,-0.04666,-0.12275,0.10804,0.06137,0.09508,1.0922,1.0961,1.9183,2.2295,1.3749,1.495,1.843,108.9543,114.5203,87.0495,124.4224,105.3917,118.1245,121.3096,122.4697,109.0332,102.665,0.9162,0.9083,0.8273,0.6214,0.9814,0.9925,0.8839,-0.23101,-0.00572,-0.40767,0.33744,-0.5245,-0.41091,0.89941,-0.33412,-0.12342,-0.52657,0.26665,0.25004,-0.29547,0.24608,0.25375,-0.11222,0.23592,0.23755,1.99887,1.99879,1.99867,1.99851,1.99968,1.99919,9.9984,1.99902,35.99064,1.99969,1.99847,1.99852,1.99884,1.99853,1.99848,1.99875,0,0,4.21886,3.98596,4.38547,3.63904,6.51179,4.38945,4.03727,4.31585,10.12661,6.5148,3.71296,3.72887,4.28186,3.73281,3.72629,4.09559,0.76277,0.7607,0.01328,0.02097,0.02352,0.02502,0.01303,0.02226,0.06491,0.01925,0.00616,0.01208,0.02192,0.02257,0.01476,0.02258,0.02148,0.01788,0.00132,0.00174,6.23101,6.00572,6.40767,5.66256,8.5245,6.41091,14.10059,6.33412,46.12342,8.52657,5.73335,5.74996,6.29547,5.75392,5.74625,6.11222,0.76408,0.76245,71.6877,56.1926,70.2556,34.6682,198.2806,118.4629,319.6093,149.8063,115.2814,238.8841,59.3266,58.1467,89.664,58.7496,60.2141,73.6316,27.8222,28.0457,2.582,1.09,1.09,2.586,1.09,1.09,5.111,2.852,3.29,6.883,2.51,5.525,0.396
v108,1,3.1199,-0.16183,-0.04123,-0.1206,0.10153,0.0603,0.08548,1.5329,1.1024,1.9243,2.2302,1.3614,1.494,1.8474,108.2517,114.0942,86.0506,123.1548,103.6182,115.3389,123.1737,122.7494,106.4499,105.1399,0.9983,0.8871,0.8267,0.6254,1.0156,0.9973,0.8792,-0.22881,-0.00318,-0.40095,0.33378,-0.53876,-0.19789,0.90803,-0.33468,-0.13596,-0.51293,0.37782,-0.38231,0.35922,-0.42198,0.36883,-0.16248,-0.2711,0.23963,1.99888,1.9988,1.99868,1.99852,1.99968,1.99899,9.9984,1.99902,35.99045,1.99965,1.99856,1.99882,1.99861,1.99885,1.99857,1.99873,1.99901,0,4.21667,3.98327,4.37816,3.64229,6.52583,4.17194,4.03107,4.31624,10.1392,6.5018,3.60143,4.3703,3.61906,4.41246,3.61054,4.14588,4.25794,0.75746,0.01327,0.0211,0.02411,0.02541,0.01325,0.02696,0.06249,0.01943,0.0063,0.01149,0.0222,0.01319,0.0231,0.01068,0.02206,0.01787,0.01414,0.00291,6.22881,6.00318,6.40095,5.66622,8.53876,6.19789,14.09197,6.33468,46.13596,8.51293,5.62218,6.38231,5.64078,6.42198,5.63117,6.16248,6.2711,0.76037,70.3335,54.7619,67.8061,34.689,179.4555,94.4118,314.9812,147.7252,111.0022,228.5019,38.5163,102.2866,37.393,109.461,39.8545,81.5581,158.054,27.9929,4.669,1.983,3.283,2.592,1.09,1.09,5.138,2.837,3.283,8.99,1.951,5.441,0.636
v109,1,3.796,-0.15613,-0.03401,-0.12212,0.09507,0.06106,0.07401,1.5306,1.1019,1.9248,2.2214,1.3801,1.495,1.8497,108.3717,116.1362,85.9464,120.9982,103.3706,119.7258,118.1445,123.054,106.6088,107.2612,1.0021,0.8866,0.8238,0.6183,0.9533,0.9983,0.8721,-0.24,-0.0113,-0.39865,0.33533,-0.53765,-0.1926,0.89989,-0.33547,-0.10471,-0.55536,0.3573,-0.33662,0.35006,-0.40822,0.36592,-0.15499,-0.27438,0.24132,1.99888,1.9988,1.99868,1.99852,1.99968,1.99899,9.99842,1.99902,35.9903,1.99967,1.9985,1.99877,1.99861,1.99885,1.99857,1.99869,1.999,0,4.22784,3.99142,4.37511,3.64069,6.52475,4.16635,4.03793,4.31692,10.10762,6.54375,3.62127,4.32287,3.62849,4.39878,3.61349,4.13909,4.25944,0.7559,0.01328,0.02109,0.02485,0.02545,0.01323,0.02726,0.06377,0.01953,0.00679,0.01194,0.02294,0.01498,0.02284,0.01059,0.02202,0.01721,0.01595,0.00277,6.24,6.0113,6.39865,5.66467,8.53765,6.1926,14.10011,6.33547,46.10471,8.55536,5.6427,6.33662,5.64994,6.40822,5.63408,6.15499,6.27438,0.75868,71.0009,55.637,67.1921,34.5136,180.0949,94.9051,319.3835,148.1895,103.0308,262.6871,35.9384,90.6269,37.5335,105.6964,39.3996,75.8268,150.0927,27.9324,6.77,1.995,3.593,2.592,1.09,1.09,5.143,2.836,3.283,8.992,1.772,5.446,0.643
v110,1,2.6733,-0.14813,-0.02875,-0.11938,0.08844,0.05969,0.06552,1.552,1.1005,1.9217,2.2212,1.3801,1.4954,1.8593,106.257,116.1303,84.5967,119.6853,103.2444,119.6609,118.2093,123.3002,108.0291,106.5392,0.9717,0.8857,0.8239,0.6094,0.953,0.9981,0.8627,-0.23861,-0.01196,-0.39586,0.33203,-0.54242,-0.2086,0.90849,-0.33672,-0.09952,-0.55484,0.35823,-0.3368,0.34978,-0.40805,0.36463,-0.15377,0.27378,0.24714,1.99888,1.9988,1.99868,1.99852,1.99968,1.99892,9.99844,1.99901,35.99022,1.99967,1.99849,1.99877,1.99861,1.99885,1.99857,1.99869,1.9988,0,4.22647,3.99202,4.37194,3.64417,6.52945,4.17939,4.0289,4.31848,10.10249,6.54319,3.62027,4.32307,3.62875,4.39859,3.61488,4.13781,3.70364,0.74987,0.01325,0.02113,0.02523,0.02528,0.01329,0.03029,0.06417,0.01923,0.00681,0.01197,0.023,0.01496,0.02286,0.0106,0.02192,0.01727,0.02378,0.00299,6.23861,6.01196,6.39586,5.66797,8.54242,6.2086,14.09151,6.33672,46.09952,8.55484,5.64177,6.3368,5.65022,6.40805,5.63537,6.15377,5.72622,0.75286,70.5161,55.6017,66.0627,34.7906,185.08,91.6993,310.5857,148.5874,102.1282,262.5244,35.8054,90.6463,37.5511,105.744,39.3816,75.5004,112.8891,27.6728,5.41,2.678,3.937,2.59,1.09,1.09,5.144,2.803,3.294,8.994,1.758,5.446,0.638
v111,1,3.8809,-0.15512,-0.03361,-0.12151,0.09437,0.06076,0.07328,1.5478,1.1023,1.9248,2.2236,1.3802,1.4951,1.8564,105.9379,115.6196,84.693,120.4724,102.7416,119.7903,118.0612,123.2097,106.8262,108.2746,0.981,0.8837,0.8237,0.6167,0.953,0.9999,0.8684,-0.23871,-0.01326,-0.39635,0.33324,-0.53805,-0.19622,0.89279,-0.33502,-0.10665,-0.5555,0.35746,-0.33649,0.35021,-0.40813,0.36559,-0.1547,-0.07954,0.24529,1.99888,1.9988,1.99869,1.99852,1.99968,1.99894,9.99844,1.99901,35.99029,1.99967,1.9985,1.99877,1.99861,1.99885,1.99858,1.99869,1.99893,0,4.22656,3.99348,4.37243,3.6426,6.52507,4.16815,4.0457,4.31675,10.10966,6.54387,3.62109,4.32272,3.62833,4.39868,3.61383,4.13888,4.06585,0.75176,0.01327,0.02097,0.02523,0.02564,0.0133,0.02914,0.06307,0.01927,0.0067,0.01195,0.02296,0.015,0.02285,0.0106,0.022,0.01713,0.01476,0.00295,6.23871,6.01326,6.39635,5.66676,8.53805,6.19622,14.10721,6.33502,46.10665,8.5555,5.64254,6.33649,5.64979,6.40813,5.63441,6.1547,6.07954,0.75471,70.612,55.9004,66.3636,34.3172,179.8334,89.3798,309.5383,148.4823,101.1581,262.324,35.8364,90.5552,37.4804,105.6455,39.4922,75.5494,153.3151,27.7794,4.742,2.831,3.286,2.592,1.09,1.09,5.147,2.818,3.286,8.994,1.767,5.446,0.725
v112,1,4.2458,-0.15939,-0.03669,-0.1227,0.09804,0.06135,0.07834,1.5065,1.1002,1.9203,2.2196,1.3801,1.495,1.8491,108.9114,116.6716,85.6906,121.1662,104.17,119.6891,118.1813,123.0208,107.3404,106.9726,1.0187,0.8756,0.828,0.6229,0.9531,0.9983,0.8712,-0.23857,-0.0101,-0.4014,0.3342,-0.53271,-0.19667,0.90439,-0.3348,-0.09813,-0.55611,0.35705,-0.33672,0.35061,-0.40797,0.36608,-0.1565,-0.07476,0.25524,1.99888,1.9988,1.99868,1.99852,1.99968,1.99896,9.99841,1.99902,35.99025,1.99967,1.9985,1.99878,1.99861,1.99885,1.99858,1.99869,1.99882,0,4.22641,3.99014,4.37773,3.64201,6.51984,4.17115,4.03305,4.3164,10.10123,6.54451,3.62154,4.32297,3.62791,4.39852,3.61334,4.14059,4.05835,0.74223,0.01328,0.02116,0.02499,0.02527,0.0132,0.02656,0.06414,0.01937,0.00665,0.01192,0.02291,0.01497,0.02286,0.0106,0.02201,0.01722,0.01758,0.00253,6.23857,6.0101,6.4014,5.6658,8.53271,6.19667,14.09561,6.3348,46.09813,8.55611,5.64295,6.33672,5.64939,6.40797,5.63392,6.1565,6.07476,0.74476,70.6376,55.2652,66.603,34.5119,188.8247,99.0478,307.0832,147.3302,104.3153,262.5641,35.9947,90.6444,37.401,105.6156,39.3275,75.9383,59.9026,26.3216,6.893,1.7,3.306,2.59,1.09,1.09,5.132,2.845,3.284,8.992,1.77,5.446,0.725
